,Subject,Title
529,Horticultura," Manual del hortelano [Texto impreso] : las legumbres : caracteres, variedades, cultivo práctico, enemigos y enfermedades, usos y propiedades"
530,Horticultura, Guía del horticultor o Nociones para el cultivo de hortalizas y forrajes [Texto impreso]
531,Horticultura, El hortelano moderno [Texto impreso]
532,Horticultura," Lista de los establecimientos de horticultura, jardinería y arboricultura sometidos a visitas periódicas de inspección y que reunen las condiciones acordadas por la Convención filoxérica de Berna [Texto impreso]"
533,Horticultura," Población, tierras y producción [Texto impreso]"
534,Horticultura, Tratado completo del cultivo de la huerta [Texto impreso]
535,Horticultura, Cultivo de huertas [Texto impreso]
536,Horticultura, Cultivo hortícola [Texto impreso]
537,hortalizas, Guía del horticultor para la siembra y aclimatación de las hortalizas [Texto impreso]
538,hortalizas, Cien maneras de preparar las legumbres [Texto impreso] : fórmulas escogidas
539,hortalizas, [Etiquetas de alimentos Frutas y hortalizas] [Material gráfico]
540,Floricultura, Tratado de las flores [Texto impreso] : en que se explica el método de cultivar las que sirven para adorno de los jardines
541,Floricultura, Tratado de las flores [Texto impreso]  : en que se explica el método de cultivar las plantas que sirven para adorno de los jardines
542,Floricultura, Tratado de jardinería y floricultura [Texto impreso]
543,Floricultura," El agricultor, horticultor, jardinero e higienista agrícola cubano . jardinería [Texto impreso] : contiene el cultivo práctico y cieníifico de la caña, tabaco, café, algodón, cacao, granos, viandas, etc., etc"
544,Floricultura," El jardinero valenciano [Texto impreso] : manual práctico del cultivo de las flores que sirven para adorno de los jardines, galería"
545,Floricultura," Tratado de jardinería y floricultura [Texto impreso] : historia de la jardinería : creaciones antiguas y modernas de la arquitectura de jardines, trazado, ornamentación"
546,Floricultura," Manual del jardinero [Texto impreso] : las flores : caracteres, variedades, cultivo práctico, enemigos y enfermedades, usos y propietarios"
547,Floricultura, Manual práctico de jardinería y floricultura [Texto impreso]
548,Floricultura, Reglamento y programa de la Exposición Nacional de Plantas y Flores que se celebrará en Madrid los días 5 al 13 de noviembre de 1924
549,Floricultura," Tratado de jardinería y floricultura [Texto impreso] : historia de la jardinería : creaciones antiguas y modernas de la arquitectura de jardines, trazado, ornamentación y decoración de los parques y jardines, descripción y cultivo de toda suerte de flores, arbustos y plantas ornamentales"
550,Jardinería," Agricultura de iardines, que trata de la manera que se ha[n] de criar, gouernar, y conseruar las plantas"
551,Jardinería, INSTRUMENTOS DE JARDINERIA Y DE AGRICULTURA [Material gráfico]
552,Jardinería," Metodo raciocinado de podar los árboles frutales, y de otras operaciones, relativas á su cultivo, demonstradas por razones físicas sacadas de su diferente naturaleza, y de su modo de vegetar y fructificar : primero y unico libro clásico de Agricultura, que se considera como estereotypo, supuesto que desde el año nueve, no se han desecho las caxas de su impresion"
553,Jardinería, Del cultivo de las flores que provienen de cebolla
554,Jardinería, Del cultivo de las flores que provienen de cebolla
555,Jardinería," Manual del jardinero, florista, o el jardinero de ventanas, balcones y aposentos, para diversión de las señoras : contiene una descripción clara y sencilla para criar y conservar toda clase de flores y de arbustos en tiestos, con su fragancia y hermosura"
556,Jardinería," Jardinería teórica y práctica [Texto impreso] : arte de cultivar toda clase de flores, de preparar y distribuir los jardines"
557,Jardinería," Manual recreativo de secretos fáciles, curiosos, útiles y necesarios para la economía doméstica ó sea el sabelo todo de las madres de familias cubanas a quienes dedica esta obra [Texto impreso]"
558,Jardinería," Manual completo de jardinería [Texto impreso] : arreglado conforme a las más modernas publicaciones, y dispuesto para el uso de los españoles, tanto peninsulares como americanos"
559,Jardinería, Guía del jardinero y tratado de arboricultura[Texto impreso]
560,Jardinería," El jardinero de estancias, ventanas, balcones y patios [Texto impreso] : manual práctico para el cultivo de toda clase de flores y plantas de adorno y de utilidad"
561,Jardinería," El cocinero práctico [Texto impreso] : nuevo tratado de cocina, repostería y pastelería, con interesantes artículos de economía doméstica y horticultura"
562,Jardinería," El jardinero moderno : guía practica y completa para criar toda clase de plantas arbustos y flores en habitaciones, patios, azoteas, balcones y jardines e instalación y cuidado de estos"
563,Jardinería, El jardín y los tiestos [Texto impreso]
564,Ganadería," El numero y cuerpo de ganaderos de Sevilla y sus villas comuneras representa al Congreso Nacional Español se sirva dejarle en el libre uso y aprovechamiento de los pastos de su Isla menor que retiene contra los decretos, la Compañia titulada de Guadalquivir"
565,Ganadería," Reglamento para la imposición y cobranza de la contribución sobre inmuebles, cultivo y ganadería en la provincia de Álava [Texto impreso]"
566,Ganadería," Real Decreto de Fernando VI, dirigido al Obispo Gobernador del Consejo, sobre las roturaciones hechas en perjuicio de la Cabaña Real, de ganados merinos y trashumantes. Buen Retiro, 30 de diciembre de 1748"
567,Ganadería," Señor ilustrissimo, La Ley que suplican, se disponga las Valles de Broto, Tena, y otras, y Ganaderos de el Reyno, para que tengan los ganados gruesos, y menudos libre transito por todo el Reyno, sin que puedan los Lugares obligar a pagar imposiciones algunas"
568,Ganadería, A consulta del Consejo pleno de 23 de Agosto de 1805 se dignó S.M. resolver la libertad absoluta en el surtimiento de las carnes de Madrid ... para que los ganados destinados á su surtido pasten en los baldíos y comunes ... Lo participo á V. de órden de este Supremo Tribunal para su inteligencia y cumplimiento ... Dios guarde á V. muchos años. Madrid 17 de Octubre de 1807 [Texto impreso]
569,Ganadería, Papeles referentes al Concejo de la Mesta en el expediente con la Provincia de Extremadura
570,Ganadería," Señor, la ciudad de Badajoz, y Villa de Caceres, à quien toca oy el voto en Cortes, por si, y por las Ciudades de Truxillo, Plasencia, Merida, y villa de Alcantara, que tienen la representacion de la Prouincia de Estremadura alternadamente, y en nombre de las demàs Ciudades, y Villas, y otros particulares dueños de las Dehesas en que pastan los ganados de la Cabaña Real destos Reynos ... Dizen, que con noticia de que el Honrado Concejo de la Mesta ha ganado Decreto para que los arrendamientos de la yervas que pastan los ganados de la Cabaña Real ... se ayan de pagar, y satisfacer segun el precio que tuvieron en el año 1633, y que esto se entienda desde primero de Enero deste año de 1680 en adelante"
571,Ganadería," Para Claridad de la justicia de don Iuã Pacheco Cõde de Montaluã, y que no se le ayã de vender por Realengas, y baldias, las tierras labradas de su Estado y Mayorazgo, como no cõprehẽdidas en la comission de Miguel Geronymo de Paz: Por parte del dicho Conde se suplica à V.m. ... que por el señorio, y Condado de Montaluã passa el rio Tajo, y desta parte de Tajo es poco el termino, y en el esta situada la Puebla de Montaluan, y las aldeas del Carpio, Mesegar, y san Pedro : y en quanto al termino que esta desta parte, no ay litigio, ni differencia alguna"
572,Ganadería," Señor, el Honrado Concejo de la Mesta, Cavaña Real destos Reynos: Dize, que a V. M. y a los señores Reyes sus Progenitores, es, y ha sido notoria la grande eonveniencia [sic], y vtilidad que se sigue a estos Reynos en la cria, y aumento del ganado"
573,Ganadería," Muy ilustre Señor. Por D. Francisco Ayanz Conde de Guindulain, dueño de los Palacios de Muez, y Iurados, vezinos, y Concejo del dicho lugar. Contra Don Miguel Geronimo de Antillon, tutor, y curador de D. Manuel de Antillon, y Nobar su hijo. Sobre que se deniegue el aumento de penas que pide dicho D. Miguel Geronimo, y se declare vale la vida al ganado, sin que pueda hazerse prendamientos à vista, y que se mande observar, y guardar la sentencia arbitraria, ò escritura de transaccion de esta causa perpetuamente"
574,Ganadería, España Ganadería 1905
575,Ganadería," Señor, el honrado Concejo de la Mesta y Cabaña real destos reynos dize que por el año passado de 1680 acudiò à los reales pies de V. Mag. y representò la gran conveniencia y vtilidad que à la causa publica y reynos de V. Mag. se seguia de la cria y aumento del ganado de lana, especialmente de la merina segoviana"
576,Ganadería," Memoria sobre los ganados de Galicia, considerados relativamente a la economia politica"
577,Ganadería," Memorial de lo que se ha actuado en esta instancia de Suplicacion: en la causa que litiga D. Francisco Antonio de Vztariz, demandante: contra la villa de Santesteban, defendiente"
578,Ganadería," El Concejo de Matança contra la villa de Mayorga. Presuponese en el caso que en diez y nueue de Março de 1526 el Concesjo de Mayorga ... puso demanda al Concejo de Matanza, diziendo, que estando en possession de tiempo immemorial, de tener apartado y amojonado su termino y pasto"
579,Ganadería, Tratactus de gregium juribus congregatim [Manuscrito]
580,Ganadería," Don Carlos, por la gracia de Dios rey de Castilla, de Leon, de Aragon ... A todos los corregidores, assistente, governadores, alcaldes ... de la Provincia de Estremadura y fuera della ... Sepades que Don Felipe Sanmedel, procurador general del honrado Concejo de la Mesta, y por los ganaderos que componen la cavaña real nos ha representado que à causa del sumo precio à que avian llegado las yervas en essa dicha provincia, carestia del trigo ... se hallavan los ganaderos en miserable estado"
581,Ganadería," Motivos que expone a la censura del Consejo el Honrado Concejo de la Mesta, en la instancia pendiente, sobre que se declare, que los Particioneros en Dehessas, no deben, ni pueden despedirlas, ni desauciarlas à los Ganaderos Hermanos de Mesta, apossessionados en ellas, con el pretexto de tener los tales Particioneros ganados proprios con que pastarlas"
582,Ganadería," Real Cedula de S.M. a consulta del Consejo por la qual se reducen a dos los Alcaldes mayores entregadores de mestas y cañadas, y el numero de sus subalternos: se distribuyen en quatro años estas residencias, y se manda observar lo demás que expresa"
583,Ganadería," Real cedula de S.M. a conslta del consejo, por la qual se reducen a dos los Alcaldes mayores entregadores de Mestas y Cañadas, y el numero de sus Subalternos: Se distribuyen en quatro años estas residencias, y se manda observar lo demás que expresa"
584,caza, MONTERIA DE LA REINA CATOLICA EN EL BOSQUE DE MADRID [Material gráfico]
585,caza," Arte de ballestería y montería, escrita con metodo para escusar la fatiga que ocasiona la ignorancia : diuidida en tres libros, en el primero se declaran las difiniciones de la ballesteria, monteria, chucheria, y cetreria ... en el segundo, se dize[n] las naturalezas de los animales ... en el tercero, se declaran las calidades de las aues, y el modo de caçarlas ... : al fin deste libro vn indice"
586,caza," Don Francisco de Pineda Intendente de los Exercitos de su Magestad, de su Consejo, Intendente General del Exercito, y Reyno de Mallorca, y Corregidor de la Ciudad de Palma, y su districto, &amp;c. Por quanto por Reales Ordenes de 28. Febrero de 1754. y 6. del propio Mes de 1756. comunicadas à esta Intendencia por la Real Junta de Obras, y Bosques, Manda su Magestad que en todos los Pueblos de sus Reynos, se publique cada año por fines de Febrero, la Veda de Caza, y Pesca en Lagunas, y Estanques"
